taxon_id,scientific_name,rank,source_material_status,wikipedia_status,available_article_urls,botanical_source_urls,record_path
445446,Herbertus borealis,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Herbertus_borealis,,taxa/445446.json
446728,Frullania azorica,species,taxonomy_only,taxonomy_only,,,taxa/446728.json
446730,Cyclodictyon laete-virens,species,taxonomy_only,taxonomy_only,,,taxa/446730.json
446884,Calliarthron tuberculosum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Calliarthron_tuberculosum | https://pt.wikipedia.org/wiki/Calliarthron_tuberculosum,,taxa/446884.json
447226,Hedera rhombea,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Hedera_rhombea,,taxa/447226.json
447384,Acanthus syriacus,species,taxonomy_only,taxonomy_only,,,taxa/447384.json
447819,Galega orientalis,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Galega_orientalis,,taxa/447819.json
447837,Eurhynchiastrum pulchellum,species,taxon_matched_text,article_title_matched,https://de.wikipedia.org/wiki/Eurhynchiastrum_pulchellum | https://en.wikipedia.org/wiki/Eurhynchiastrum,,taxa/447837.json
448040,Corylus heterophylla,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Corylus_heterophylla,,taxa/448040.json
448041,Orixa japonica,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Orixa_japonica,,taxa/448041.json
448066,Weigela hortensis,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Weigela_hortensis,,taxa/448066.json
450251,Drymocallis rupestris,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Drymocallis_rupestris | https://pt.wikipedia.org/wiki/Drymocallis_rupestris,,taxa/450251.json
450291,Baccharis trimera,species,taxon_matched_text,article_title_matched,https://pt.wikipedia.org/wiki/Baccharis_trimera,,taxa/450291.json
450336,Nothofagus obliqua,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Nothofagus_obliqua,,taxa/450336.json
450814,Valerianella eriocarpa,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Valeriana_eriocarpa | https://pt.wikipedia.org/wiki/Valerianella_eriocarpa,,taxa/450814.json
450880,Rhododendron mucronulatum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Rhododendron_mucronulatum,,taxa/450880.json
451736,Salicornia procumbens,species,taxonomy_only,taxonomy_only,,,taxa/451736.json
451771,Cneorum tricoccon,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Cneorum_tricoccon,,taxa/451771.json
451852,Fritillaria messanensis,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Fritillaria_messanensis,,taxa/451852.json
452113,Lithocarpus edulis,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Lithocarpus_edulis,,taxa/452113.json
452158,Prunus japonica,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Prunus_japonica,,taxa/452158.json
452256,Mallotus japonicus,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Mallotus_japonicus,,taxa/452256.json
452273,Festuca valesiaca,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Festuca_valesiaca,,taxa/452273.json
452363,Forsythia koreana,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Forsythia_koreana,,taxa/452363.json
460168,Leucospermum truncatum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Leucospermum_truncatum,,taxa/460168.json
460193,Potentilla hebiichigo,species,taxonomy_only,taxonomy_only,,,taxa/460193.json
460461,Ficus drupacea,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Ficus_drupacea,,taxa/460461.json
461319,Harpalejeunea molleri,species,taxonomy_only,taxonomy_only,,,taxa/461319.json
461328,Homalia lusitanica,species,taxonomy_only,taxonomy_only,,,taxa/461328.json
461333,Oxyrrhynchium schleicheri,species,taxonomy_only,taxonomy_only,,,taxa/461333.json
461344,Frullania microphylla,species,taxonomy_only,taxonomy_only,,,taxa/461344.json
461350,Riccia huebeneriana,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Riccia_huebeneriana,,taxa/461350.json
461352,Riccia papillosa,species,taxonomy_only,taxonomy_only,,,taxa/461352.json
461353,Anthoceros caucasicus,species,taxonomy_only,taxonomy_only,,,taxa/461353.json
461388,Pseudotaxiphyllum laetevirens,species,taxonomy_only,taxonomy_only,,,taxa/461388.json
461616,Cotoneaster cochleatus,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Cotoneaster_cochleatus,,taxa/461616.json
461887,Psidium longipetiolatum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Psidium_longipetiolatum,,taxa/461887.json
464382,Zygopetalum maculatum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Zygopetalum_maculatum | https://pt.wikipedia.org/wiki/Zygopetalum_maculatum,,taxa/464382.json
464427,Euphorbia caput-medusae,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Euphorbia_caput-medusae,,taxa/464427.json
464564,Aglaonema modestum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Aglaonema_modestum | https://pt.wikipedia.org/wiki/Aglaonema_modestum,,taxa/464564.json
464618,Bucquetia glutinosa,species,taxon_matched_text,article_title_matched,https://es.wikipedia.org/wiki/Bucquetia_glutinosa,,taxa/464618.json
464765,Terminalia arjuna,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Terminalia_arjuna,,taxa/464765.json
464879,Acrosiphonia arcta,species,taxonomy_only,taxonomy_only,,,taxa/464879.json
464914,Lathyrus setifolius,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Lathyrus_setifolius | https://pt.wikipedia.org/wiki/Lathyrus_setifolius,,taxa/464914.json
464915,Polygala rupestris,species,taxonomy_only,taxonomy_only,,,taxa/464915.json
465137,Pyramimonadales,order,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Pyramimonadales | https://pt.wikipedia.org/wiki/Pyramimonadales,,taxa/465137.json
465291,Cladophora laetevirens,species,taxonomy_only,taxonomy_only,,,taxa/465291.json
465569,Glandularia aristigera,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Glandularia_aristigera,,taxa/465569.json
465622,Euphorbia obesa,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Euphorbia_obesa | https://pt.wikipedia.org/wiki/Euphorbia_obesa,,taxa/465622.json
466159,Clivia gardenii,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Clivia_gardenii,,taxa/466159.json
467158,Pavonia sepium,species,taxon_matched_text,article_title_matched,https://es.wikipedia.org/wiki/Pavonia_sepium,,taxa/467158.json
467267,Rhodymenia pseudopalmata,species,taxonomy_only,taxonomy_only,,,taxa/467267.json
467277,Nothogenia,genus,taxonomy_only,taxonomy_only,,,taxa/467277.json
467293,Leucanthemopsis pallida,species,taxon_matched_text,article_title_matched,https://es.wikipedia.org/wiki/Leucanthemopsis_pallida,,taxa/467293.json
467316,Bencomia caudata,species,taxon_matched_text,article_title_matched,https://es.wikipedia.org/wiki/Bencomia_caudata,,taxa/467316.json
467323,Chenopodium nutans,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Chenopodium_nutans,,taxa/467323.json
467682,Nymania capensis,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Nymania | https://es.wikipedia.org/wiki/Nymania_capensis,,taxa/467682.json
467698,Stachys circinata,species,taxon_matched_text,article_title_matched,https://es.wikipedia.org/wiki/Stachys_circinata,,taxa/467698.json
467887,Ischnolepis,genus,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Ischnolepis,,taxa/467887.json
468186,Euastrum verrucosum,species,taxonomy_only,taxonomy_only,,,taxa/468186.json
468360,Kirchneriella lunaris,species,taxonomy_only,taxonomy_only,,,taxa/468360.json
468420,Euastrum humerosum,species,taxonomy_only,taxonomy_only,,,taxa/468420.json
468484,Microspora,genus,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Microspora,,taxa/468484.json
469317,Chaetachme aristata,species,text_needs_scope_review,articles_need_scope_review,https://en.wikipedia.org/wiki/Chaetachme | https://pt.wikipedia.org/wiki/Chaetacme,,taxa/469317.json
470408,Phylica ericoides,species,taxon_matched_text,article_title_matched,https://es.wikipedia.org/wiki/Phylica_ericoides,,taxa/470408.json
470687,Noltea africana,species,taxon_matched_text,article_title_matched,https://de.wikipedia.org/wiki/Noltea_africana | https://en.wikipedia.org/wiki/Noltea | https://es.wikipedia.org/wiki/Noltea | https://pt.wikipedia.org/wiki/Noltea,,taxa/470687.json
471080,Gonium pectorale,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Gonium_pectorale,,taxa/471080.json
471103,Camellia pitardii,species,taxonomy_only,taxonomy_only,,,taxa/471103.json
471815,Penium margaritaceum,species,taxonomy_only,taxonomy_only,,,taxa/471815.json
472135,Opuntia tuna,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Opuntia_tuna | https://pt.wikipedia.org/wiki/Opuntia_tuna,,taxa/472135.json
472472,Cylindropuntia whipplei,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Cylindropuntia_whipplei,,taxa/472472.json
472675,Dimorphococcus lunatus,species,taxonomy_only,taxonomy_only,,,taxa/472675.json
472797,Syzygium moorei,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Syzygium_moorei,,taxa/472797.json
473418,Angraecum elephantinum,species,taxonomy_only,taxonomy_only,,,taxa/473418.json
473616,Leucas martinicensis,species,taxonomy_only,taxonomy_only,,,taxa/473616.json
474094,Hysterobaeckea behrii,species,taxonomy_only,taxonomy_only,,,taxa/474094.json
474519,Acer pseudosieboldianum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Acer_pseudosieboldianum | https://pt.wikipedia.org/wiki/Acer_pseudosieboldianum,,taxa/474519.json
475006,Strobilanthes kunthiana,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Strobilanthes_kunthiana,,taxa/475006.json
475087,Kalanchoe porphyrocalyx,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Kalanchoe_porphyrocalyx,,taxa/475087.json
475319,Crataegus pinnatifida,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Crataegus_pinnatifida,,taxa/475319.json
479482,Gasteria carinata,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Gasteria_carinata,,taxa/479482.json
479849,Aloe distans,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Aloe_perfoliata | https://pt.wikipedia.org/wiki/Aloe_distans | https://pt.wikipedia.org/wiki/Aloe_perfoliata,,taxa/479849.json
479929,Euphorbia officinarum,species,taxon_matched_text,article_title_matched,https://es.wikipedia.org/wiki/Euphorbia_officinarum,,taxa/479929.json
481185,Polystichum neolobatum,species,taxonomy_only,taxonomy_only,,,taxa/481185.json
481305,Ranunculus tuberosus,species,text_needs_scope_review,articles_need_scope_review,https://de.wikipedia.org/wiki/Wald-Hahnenfu%C3%9F,,taxa/481305.json
481549,Threlkeldia diffusa,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Threlkeldia_diffusa,,taxa/481549.json
481697,Myriopteris aurea,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Myriopteris_aurea,,taxa/481697.json
481818,Sisyrinchium bermudiana,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Sisyrinchium_bermudiana,,taxa/481818.json
482118,Frullania fragilifolia,species,text_needs_scope_review,articles_need_scope_review,https://de.wikipedia.org/wiki/Bruchbl%C3%A4ttriges_Wassersackmoos,,taxa/482118.json
482797,Helleborus cyclophyllus,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Helleborus_cyclophyllus,,taxa/482797.json
482904,Eucomis zambesiaca,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Eucomis_zambesiaca,,taxa/482904.json
482937,Vitis amurensis,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Vitis_amurensis | https://pt.wikipedia.org/wiki/Vitis_amurensis,,taxa/482937.json
483201,Viola bubanii,species,taxon_matched_text,article_title_matched,https://pt.wikipedia.org/wiki/Viola_bubanii,https://www.gbif.org/species/314868579,taxa/483201.json
483248,Scrophularia alpestris,species,taxonomy_only,taxonomy_only,,,taxa/483248.json
484262,Cymbidium iridioides,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Cymbidium_iridioides,,taxa/484262.json
484302,Ismelia carinata,species,text_needs_scope_review,articles_need_scope_review,https://de.wikipedia.org/wiki/Bunte_Wucherblume | https://en.wikipedia.org/wiki/Ismelia | https://pt.wikipedia.org/wiki/Ismelia,,taxa/484302.json
484814,Genista umbellata,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Genista_umbellata,,taxa/484814.json
485424,Rhynchostegiella tenella,species,taxonomy_only,taxonomy_only,,,taxa/485424.json
485489,Entosthodon obtusus,species,taxonomy_only,taxonomy_only,,,taxa/485489.json
485934,Seseli montanum,species,taxon_matched_text,article_title_matched,https://pt.wikipedia.org/wiki/Seseli_montanum,,taxa/485934.json
486155,Dianthus callizonus,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Dianthus_callizonus,,taxa/486155.json
486259,Chara canescens,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Chara_canescens,,taxa/486259.json
486271,Chara aspera,species,text_needs_scope_review,articles_need_scope_review,https://de.wikipedia.org/wiki/Armleuchteralgen,,taxa/486271.json
486276,Lamprothamnium papulosum,species,taxonomy_only,taxonomy_only,,,taxa/486276.json
486345,Viola oreades,species,taxonomy_only,taxonomy_only,,,taxa/486345.json
486934,Geranium lanuginosum,species,taxon_matched_text,article_title_matched,https://pt.wikipedia.org/wiki/Geranium_lanuginosum,https://www.gbif.org/species/314879855,taxa/486934.json
487243,Linum maritimum,species,taxon_matched_text,article_title_matched,https://pt.wikipedia.org/wiki/Linum_maritimum,https://www.gbif.org/species/314868592,taxa/487243.json
487458,Medicago murex,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Medicago_murex | https://pt.wikipedia.org/wiki/Medicago_murex,,taxa/487458.json
487791,Lotus alpinus,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Lotus_alpinus,,taxa/487791.json
488329,Schottera nicaeensis,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Schottera_nicaeensis,,taxa/488329.json
488503,Pimpinella peregrina,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Pimpinella_peregrina,,taxa/488503.json
488787,Calamagrostis arundinacea,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Calamagrostis_arundinacea | https://pt.wikipedia.org/wiki/Calamagrostis_arundinacea,,taxa/488787.json
489197,Sarcothalia,genus,taxonomy_only,taxonomy_only,,,taxa/489197.json
489346,Lithophyllum carpophylli,species,taxonomy_only,taxonomy_only,,,taxa/489346.json
489435,Paralemanea,genus,taxon_matched_text,article_title_matched,https://pt.wikipedia.org/wiki/Paralemanea,,taxa/489435.json
489622,Ornithogalum collinum,species,taxon_matched_text,article_title_matched,https://de.wikipedia.org/wiki/Ornithogalum_collinum,,taxa/489622.json
489788,Salvia hierosolymitana,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Salvia_hierosolymitana,,taxa/489788.json
489837,Ficus rumphii,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Ficus_rumphii,,taxa/489837.json
490221,Curtisia dentata,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Curtisia | https://pt.wikipedia.org/wiki/Curtisia_dentata,,taxa/490221.json
490380,Malva setigera,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Malva_setigera | https://pt.wikipedia.org/wiki/Althaea_hirsuta,,taxa/490380.json
