taxonId,name,rank,status,language,allRawSourceTokens,selectedRawSourceTokens,selectedCleanSourceTokens,evidencePacketTokens,hasSources,draftRequestTextTokens
625478,Andryala glandulosa,species,taxon_matched_text,pt,1393,1393,351,503,True,1293
77056,Erodium malacoides,species,taxon_matched_text,en,1374,944,265,364,True,1154
76202,Celtis australis,species,taxon_matched_text,en,5371,3033,954,1213,True,2003
56163,Verbena officinalis,species,taxon_matched_text,en,5205,3863,1600,1890,True,2680
180646,Anogramma leptophylla,species,taxon_matched_text,en,1187,1187,399,515,True,1305
57030,Equisetum telmateia,species,taxon_matched_text,en,2558,2059,642,767,True,1557
53007,Carduus tenuiflorus,species,taxon_matched_text,en,2413,1104,320,447,True,1237
286847,Sedum brevifolium,species,taxon_matched_text,en,1514,246,18,106,True,896
82627,Bellis sylvestris,species,taxon_matched_text,en,1650,1028,199,305,True,1095
243824,Potentilla indica,species,taxon_matched_text,en,6504,4654,844,1025,True,1815
78592,Pittosporum tobira,species,taxon_matched_text,en,6154,4829,1935,2224,True,3014
63916,Adiantum capillus-veneris,species,taxon_matched_text,en,4823,3327,962,1153,True,1943
335872,Osyris alba,species,taxon_matched_text,en,2031,812,320,424,True,1214
710296,Petrosedum forsterianum,species,taxon_matched_text,en,2272,2272,936,1115,True,1905
57308,Vicia lutea,species,taxon_matched_text,en,1899,545,129,243,True,1033
342132,Paeonia broteri,species,taxon_matched_text,en,5902,2519,1130,1293,True,2083
47565,Populus nigra,species,taxon_matched_text,en,3340,2803,1015,1185,True,1975
334746,Ornithopus compressus,species,taxon_matched_text,pt,1406,1406,345,533,True,1323
53269,Sonchus asper,species,taxon_matched_text,en,1714,1312,264,379,True,1169
53083,Pseudognaphalium luteoalbum,species,taxon_matched_text,en,3283,1852,516,671,True,1461
58961,Plantago major,species,taxon_matched_text,en,6182,4227,1140,1334,True,2124
336706,Anchusa undulata,species,taxon_matched_text,pt,2031,2031,792,982,True,1772
415177,Aristolochia paucinervis,species,taxon_matched_text,en,5071,3800,1428,1699,True,2489
61827,Amaryllis belladonna,species,taxon_matched_text,en,9714,3220,754,937,True,1727
334196,Achillea maritima,species,taxon_matched_text,en,11829,2061,953,1145,True,1935
338104,Omphalodes nitida,species,taxon_matched_text,pt,1243,1243,270,437,True,1227
57240,Ranunculus muricatus,species,taxon_matched_text,en,3924,562,220,309,True,1099
333976,Spergularia purpurea,species,taxon_matched_text,en,1648,394,125,226,True,1016
60880,Calystegia soldanella,species,taxon_matched_text,en,2431,1133,300,428,True,1218
124135,Saxifraga granulata,species,taxon_matched_text,en,4626,657,89,187,True,977
771658,Erica platycodon,species,taxon_matched_text,en,953,314,46,143,True,933
1433992,Centaurea polyacantha,species,text_needs_scope_review,es,1340,1340,866,1070,True,1860
82592,Asplenium onopteris,species,taxon_matched_text,en,2471,1480,457,586,True,1376
56136,Primula vulgaris,species,taxon_matched_text,en,6957,5270,2104,2513,True,3303
82659,Echium tuberculatum,species,taxon_matched_text,en,1498,242,61,160,True,950
342965,Tolpis succulenta,species,taxon_matched_text,en,1770,655,100,205,True,995
83056,Camellia japonica,species,taxon_matched_text,en,15831,15090,4450,5152,True,5942
47687,Erodium cicutarium,species,taxon_matched_text,en,6402,4001,1581,1829,True,2619
78954,Salpichroa origanifolia,species,taxon_matched_text,en,4095,1566,491,643,True,1433
332963,Helosciadium nodiflorum,species,taxon_matched_text,en,2642,2642,647,792,True,1582
481941,Conocephalum conicum,species,taxon_matched_text,en,1617,1617,350,511,True,1301
450816,Viola alba,species,taxon_matched_text,en,677,380,97,188,True,978
354566,Limoniastrum monopetalum,species,taxon_matched_text,en,8280,6940,1946,2449,True,3239
56846,Torilis arvensis,species,taxon_matched_text,en,2177,690,202,286,True,1076
342091,Aeonium glandulosum,species,taxon_matched_text,en,2071,711,225,330,True,1120
146643,Canna indica,species,taxon_matched_text,en,12773,10743,4933,5509,True,6299
210354,Medicago marina,species,taxon_matched_text,en,1458,281,63,144,True,934
64237,Phragmites australis,species,taxon_matched_text,en,12507,3897,1504,1730,True,2520
76595,Cyrtomium falcatum,species,taxon_matched_text,en,1284,1284,555,715,True,1505
82989,Stachys germanica,species,taxon_matched_text,pt,1233,1233,244,406,True,1196
125733,Narcissus triandrus,species,taxon_matched_text,en,3359,1948,725,947,True,1737
76596,Cytisus multiflorus,species,taxon_matched_text,en,3182,1507,359,497,True,1287
76943,Erigeron sumatrensis,species,taxon_matched_text,en,3730,2443,435,572,True,1362
82854,Geum sylvaticum,species,taxon_matched_text,pt,1289,1289,271,442,True,1232
332433,Rumex induratus,species,taxon_matched_text,pt,1265,1265,274,441,True,1231
50856,Scorpiurus muricatus,species,taxon_matched_text,en,2804,670,149,250,True,1040
53333,Vicia benghalensis,species,taxon_matched_text,en,2028,832,248,345,True,1135
342072,Argyranthemum pinnatifidum,species,taxon_matched_text,pt,612,612,397,561,True,1351
135388,Dracaena draco,species,taxon_matched_text,en,7986,4767,1298,1571,True,2361
342011,Cistanche phelypaea,species,taxon_matched_text,en,2859,1010,386,504,True,1294
77261,Geranium rotundifolium,species,taxon_matched_text,en,2137,797,285,395,True,1185
47779,Iris pseudacorus,species,taxon_matched_text,en,4847,3561,1062,1306,True,2096
50616,Mirabilis jalapa,species,taxon_matched_text,en,9870,7440,3573,3956,True,4746
57283,Centranthus ruber,species,taxon_matched_text,pt,8123,5664,1886,2294,True,3084
77550,Juncus acutus,species,taxon_matched_text,en,5457,4108,1107,1283,True,2073
75606,Asphodelus fistulosus,species,taxon_matched_text,en,2460,1014,362,496,True,1286
56121,Capsella bursa-pastoris,species,taxon_matched_text,en,6785,5752,1449,1725,True,2515
82653,Calendula suffruticosa,species,taxon_matched_text,en,2423,1187,626,734,True,1524
1628098,Hibiscus × rosa-sinensis,hybrid,taxon_matched_text,en,9207,6743,2380,2747,True,3537
58876,Polycarpon tetraphyllum,species,taxon_matched_text,en,3938,2503,571,742,True,1532
60029,Orobanche minor,species,taxon_matched_text,en,4136,2802,784,961,True,1751
78346,Papaver somniferum,species,taxon_matched_text,en,22574,21849,7710,8666,True,9456
57439,Teucrium scorodonia,species,taxon_matched_text,en,2491,1299,663,805,True,1595
204401,Rosa sempervirens,species,taxon_matched_text,en,1460,1105,412,567,True,1357
55721,Silene vulgaris,species,taxon_matched_text,en,3293,1930,619,811,True,1601
627615,Globularia salicina,species,taxon_matched_text,en,1314,794,333,450,True,1240
823684,Chrysojasminum fruticans,species,taxon_matched_text,en,5202,3902,476,673,True,1463
333677,Ferula communis,species,taxon_matched_text,en,3767,2551,757,946,True,1736
61821,Lathyrus tingitanus,species,taxon_matched_text,en,1918,620,136,223,True,1013
57433,Linaria amethystea,species,taxon_matched_text,en,2517,1889,729,886,True,1676
52669,Athyrium filix-femina,species,taxon_matched_text,en,1918,1918,619,840,True,1630
82905,Ornithogalum narbonense,species,taxon_matched_text,en,2300,1131,360,484,True,1274
52793,Holcus lanatus,species,taxon_matched_text,en,3149,1779,804,995,True,1785
82656,Achillea ageratum,species,taxon_matched_text,en,2697,1454,318,500,True,1290
338227,Ilex perado,species,taxon_matched_text,en,2987,2147,798,969,True,1759
78554,Phoenix canariensis,species,taxon_matched_text,en,4569,3798,1200,1395,True,2185
162699,Eryngium campestre,species,taxon_matched_text,en,3046,1755,568,745,True,1535
1197769,Cistus halimifolius,species,taxon_matched_text,en,659,659,66,157,True,947
79519,Vitis vinifera,species,taxon_matched_text,en,27971,13356,4603,5191,True,5981
123907,Silene littorea,species,taxon_matched_text,en,2726,1491,275,423,True,1213
488542,Prospero autumnale,species,taxon_matched_text,en,1025,1025,331,443,True,1233
53075,Geranium dissectum,species,taxon_matched_text,en,1772,521,83,189,True,979
55631,Trifolium nigrescens,species,taxon_matched_text,en,1364,223,46,145,True,935
81695,Anacamptis coriophora,species,taxon_matched_text,en,1735,1735,144,241,True,1031
56018,Tamarix africana,species,taxon_matched_text,en,793,360,115,209,True,999
56153,Juncus effusus,species,taxon_matched_text,en,5086,3746,914,1141,True,1931
57852,Fumaria capreolata,species,taxon_matched_text,en,3366,931,181,292,True,1082
118545,Silene uniflora,species,taxon_matched_text,en,7241,6250,2232,2567,True,3357
75499,Araujia sericifera,species,taxon_matched_text,en,6382,3447,1268,1512,True,2302
64130,Verbascum virgatum,species,taxon_matched_text,en,4677,526,133,249,True,1039
82612,Eryngium dilatatum,species,taxon_matched_text,pt,1282,1282,268,453,True,1243
53097,Hirschfeldia incana,species,taxon_matched_text,pt,3001,1309,300,453,True,1243
558362,Sonchus fruticosus,species,taxon_matched_text,en,4495,3914,1072,1261,True,2051
53107,Lactuca serriola,species,taxon_matched_text,en,6890,4339,1247,1509,True,2299
1410514,Antirrhinum cirrhigerum,species,taxon_matched_text,pt,1342,1342,271,450,True,1240
57162,Briza minor,species,taxon_matched_text,en,1603,402,89,171,True,961
956048,Chamaeleon gummifer,species,taxon_matched_text,en,2727,2727,528,659,True,1449
69936,Prunus amygdalus,species,text_needs_scope_review,en,24172,21193,6581,7595,True,8385
342093,Phyllis nobla,species,taxon_matched_text,en,1911,636,260,385,True,1175
78839,Reseda luteola,species,taxon_matched_text,en,2506,1923,718,879,True,1669
209357,Agave attenuata,species,taxon_matched_text,en,3988,3092,1020,1206,True,1996
635285,Quercus orocantabrica,species,taxon_matched_text,en,304,304,51,153,True,943
78786,Pulicaria paludosa,species,taxon_matched_text,en,1873,606,215,303,True,1093
363485,Hakea salicifolia,species,taxon_matched_text,en,4478,3174,1030,1203,True,1993
55851,Lamium purpureum,species,taxon_matched_text,en,4854,3599,1075,1282,True,2072
342114,Ocotea foetens,species,taxon_matched_text,en,4096,2534,877,1044,True,1834
64261,Cupressus sempervirens,species,taxon_matched_text,en,7296,6200,1773,2075,True,2865
58334,Nicotiana glauca,species,taxon_matched_text,en,7982,2887,1061,1266,True,2056
82925,Salvia verbenaca,species,taxon_matched_text,en,3559,2297,361,509,True,1299
319738,Polystichum setiferum,species,taxon_matched_text,en,1432,1432,437,571,True,1361
962637,Pontederia crassipes,species,taxon_matched_text,en,26669,26669,7710,8579,True,9369
55811,Prunus spinosa,species,taxon_matched_text,en,10598,7706,2667,3085,True,3875
129759,Carpobrotus acinaciformis,species,taxon_matched_text,en,2307,1007,541,728,True,1518
333965,Dianthus lusitanus,species,taxon_matched_text,en,1704,491,86,195,True,985
77834,Lonicera etrusca,species,taxon_matched_text,en,1894,1482,304,434,True,1224
79123,Sinapis alba,species,taxon_matched_text,pt,4600,779,496,691,True,1481
122912,Allium ampeloprasum,species,taxon_matched_text,en,5104,3829,777,990,True,1780
362516,Trachelium caeruleum,species,taxon_matched_text,en,2233,862,202,310,True,1100
53197,Rumex crispus,species,taxon_matched_text,en,4794,3493,1172,1378,True,2168
162850,Euphorbia segetalis,species,taxon_matched_text,en,1159,496,141,240,True,1030
1607477,Artemisia crithmifolia,species,text_needs_scope_review,en,7659,6316,321,435,True,1225
58127,Chenopodium album,species,taxon_matched_text,en,9385,5002,1786,2089,True,2879
63611,Myoporum laetum,species,taxon_matched_text,en,3850,2579,1123,1367,True,2157
160921,Corrigiola litoralis,species,taxon_matched_text,en,3252,501,83,179,True,969
199876,Pallenis maritima,species,taxon_matched_text,en,1814,598,340,445,True,1235
50203,Bidens pilosa,species,taxon_matched_text,en,5235,4746,687,873,True,1663
127890,Araucaria heterophylla,species,taxon_matched_text,en,4063,2724,1419,1635,True,2425
76877,Erica lusitanica,species,taxon_matched_text,en,2185,966,305,442,True,1232
341172,Serapias cordigera,species,taxon_matched_text,en,882,467,24,113,True,903
324427,Vaccinium cylindraceum,species,taxon_matched_text,en,2302,1436,313,450,True,1240
342121,Vaccinium padifolium,species,taxon_matched_text,en,2557,1003,486,651,True,1441
472312,Carlina salicifolia,species,taxon_matched_text,en,1733,1229,534,665,True,1455
82889,Malva hispanica,species,taxon_matched_text,en,1990,561,76,162,True,952
189600,Azorina vidalii,species,taxon_matched_text,pt,2950,684,429,597,True,1387
341169,Retama monosperma,species,taxon_matched_text,en,2960,817,223,328,True,1118
78835,Rapistrum rugosum,species,taxon_matched_text,en,2524,1138,224,311,True,1101
82660,Campanula erinus,species,taxon_matched_text,en,1645,395,108,203,True,993
62313,Nigella damascena,species,taxon_matched_text,en,7353,1793,565,731,True,1521
338384,Davallia canariensis,species,taxon_matched_text,en,1121,1121,284,404,True,1194
82853,Cydonia oblonga,species,text_needs_scope_review,en,12050,8232,2695,3240,True,4030
77255,Geranium lucidum,species,taxon_matched_text,en,2743,1528,700,845,True,1635
181465,Crocosmia × crocosmiiflora,hybrid,taxon_matched_text,en,2003,2003,667,833,True,1623
347324,Sibthorpia peregrina,species,taxon_matched_text,pt,1376,1376,278,449,True,1239
338414,Scrophularia auriculata,species,taxon_matched_text,en,2057,693,274,393,True,1183
83074,Magnolia grandiflora,species,taxon_matched_text,en,15059,8281,3300,3661,True,4451
123159,Narcissus papyraceus,species,taxon_matched_text,en,2352,986,282,409,True,1199
342090,Euphorbia piscatoria,species,taxon_matched_text,en,1084,587,70,158,True,948
333964,Carlina racemosa,species,taxon_matched_text,en,1559,351,79,176,True,966
338057,Dipsacus comosus,species,taxon_matched_text,pt,818,818,357,508,True,1298
359739,Asplenium obovatum,species,text_needs_scope_review,es,1385,1385,748,971,True,1761
78233,Nothoscordum gracile,species,taxon_matched_text,en,1517,861,295,432,True,1222
47570,Populus alba,species,taxon_matched_text,en,6433,4062,1674,1947,True,2737
47406,Spartium junceum,species,taxon_matched_text,pt,4914,1151,485,632,True,1422
51712,Bidens frondosa,species,taxon_matched_text,en,4884,3686,955,1143,True,1933
63954,Pyrus bourgaeana,species,taxon_matched_text,en,5010,2299,948,1106,True,1896
589815,Mesembryanthemum cordifolium,species,taxon_matched_text,en,4019,2784,1169,1363,True,2153
82722,Pinus halepensis,species,taxon_matched_text,en,4527,3722,1262,1516,True,2306
59320,Anacamptis papilionacea,species,taxon_matched_text,en,524,524,84,187,True,977
77835,Lonicera japonica,species,taxon_matched_text,en,5748,4713,1462,1692,True,2482
334744,Lathyrus ochrus,species,taxon_matched_text,en,1641,377,117,214,True,1004
341038,Cheirolophus sempervirens,species,taxon_matched_text,pt,1326,1326,251,428,True,1218
79408,Trifolium arvense,species,taxon_matched_text,en,3626,2461,1076,1296,True,2086
55884,Rosa canina,species,taxon_matched_text,en,11213,8051,2343,2838,True,3628
1017210,Persea barbujana,species,taxon_matched_text,en,1179,1179,108,203,True,993
167210,Polygala vulgaris,species,taxon_matched_text,en,2626,1374,692,870,True,1660
53720,Melia azedarach,species,taxon_matched_text,en,9175,6486,1807,2157,True,2947
129399,Scrophularia scorodonia,species,taxon_matched_text,en,1758,311,44,145,True,935
57057,Medicago sativa,species,taxon_matched_text,pt,26500,2167,698,892,True,1682
57065,Melilotus indicus,species,taxon_matched_text,en,6090,3099,744,939,True,1729
122835,Colocasia esculenta,species,text_needs_scope_review,en,41343,34295,14976,16746,True,17536
64612,Ulex argenteus,species,taxon_matched_text,en,2379,1088,236,366,True,1156
1628703,Falona echinata,species,text_needs_scope_review,es,1868,1868,1244,1447,True,2237
154290,Ceiba speciosa,species,taxon_matched_text,en,2977,2073,787,943,True,1733
326880,Limbarda crithmoides,species,text_needs_scope_review,en,3160,1845,457,632,True,1422
76465,Crassula ovata,species,taxon_matched_text,en,5067,3398,1699,1959,True,2749
430578,Cenchrus longisetus,species,taxon_matched_text,en,2094,798,199,317,True,1107
343001,Hedera azorica,species,taxon_matched_text,en,1088,608,337,464,True,1254
771657,Erica scoparia,species,taxon_matched_text,en,2130,909,163,278,True,1068
56790,Fritillaria lusitanica,species,taxon_matched_text,en,2458,1058,291,427,True,1217
63371,Rumex obtusifolius,species,taxon_matched_text,en,4179,2797,1145,1403,True,2193
451461,Orobanche foetida,species,taxon_matched_text,pt,1404,1404,362,576,True,1366
78174,Nasturtium officinale,species,taxon_matched_text,pt,6769,1578,854,1059,True,1849
169489,Symphyotrichum squamatum,species,text_needs_scope_review,en,5062,5062,702,876,True,1666
